d:\Training\R\diabetes.csvUnnamed: 0.1,Unnamed: 0,income_normalized,credit_normalized,approval
584,584,0.6334008543167257,0.5858647884535193,1
585,585,0.240145618778193,0.6247838627894025,0
586,586,0.0758633281086639,0.071775806226513,0
587,587,0.1288797219106492,0.6826172212234025,1
588,588,0.1280458389577724,0.2419316803155295,0
589,589,0.1519026935122943,0.7139526325065898,0
590,590,0.1388271726494101,0.8225347943841967,1
591,591,0.6408747448032146,0.8039585075525203,1
592,592,0.1818800843991448,0.552500967407889,0
593,593,0.3456672833238632,0.5201698923107512,1
594,594,0.8967884099060118,0.1428759613394117,1
595,595,0.4739616402628723,0.7753461504031355,1
596,596,0.6675577385210272,0.2714093804467143,0
597,597,0.1723198712016298,0.4966954228179466,1
598,598,0.1922890188086707,0.2842740929275167,0
599,599,0.0408686162664788,0.1338283629996931,0
600,600,0.1689350630721645,0.6295576968917365,1
601,601,0.2785903390319586,0.0543320348229038,0
602,602,0.1770104842767468,0.7486452341262,0
603,603,0.0887025337570556,0.3175867952611166,0
604,604,0.1206358711006008,0.0001346930044853,0
605,605,0.4607787680327257,0.5111291392372298,0
606,606,0.2063337184057925,0.0468519085276031,0
607,607,0.3642698610480754,0.2761695578208994,1
608,608,0.5034172708548569,0.7069764874557161,0
609,609,0.6903948286293653,0.0626896216218659,0
610,610,0.0393121398410989,0.8393384923560023,1
611,611,0.7994103989090426,0.0038199226585831,1
612,612,0.6279003894909078,0.2468238692019022,0
613,613,0.0817590319488719,0.7409040561520714,1
614,614,0.8735786241067772,0.3162701497293068,1
615,615,0.9208724005318132,0.1018923880660134,1
616,616,0.0610779598548637,0.3602339188004279,0
617,617,0.2768776481472037,0.2703932863845255,0
618,618,0.8062012797930612,0.8427119021605548,1
619,619,0.7482596903836585,0.3133479175851432,0
620,620,0.1845210193563773,0.7889324717760072,0
621,621,0.2093493233367103,0.8918721448107346,1
622,622,0.370472102791382,0.4338174195765296,1
623,623,0.4845229851910213,0.909943143854392,1
624,624,0.618254771530296,0.3773180539631928,0
625,625,0.3689136395697724,0.9640784164901082,1
626,626,0.4625347161331479,0.0892895245255729,0
627,627,0.7474709381337565,0.6870192665032429,1
628,628,0.0366832028905979,0.4938140404569286,0
629,629,0.2524369443440207,0.387648805455647,0
630,630,0.7133495858845524,0.632711878748601,1
631,631,0.8952068376871993,0.7038570916343311,1
632,632,0.5116774421156661,0.004363269650309,0
633,633,0.5321134852653157,0.1669530887471987,0
634,634,0.107172011339776,0.7130460506343186,1
635,635,0.4474123668234546,0.6663854135782065,0
636,636,0.5326172664550232,0.9660475051286772,1
637,637,0.2424705036347296,0.7610377902507831,1
638,638,0.2692432309493809,0.950772707731338,1
639,639,0.3772841631046226,0.7025405015348071,0
640,640,0.0200711977777263,0.2980522086394431,0
641,641,0.3220791655831783,0.1053649222508565,0
642,642,0.2114480069965446,0.7818238633449356,0
643,643,0.3274973521779146,0.6441492214759158,1
644,644,0.1197621318192512,0.0481860123932962,0
645,645,0.890527280739895,0.3600504659009783,1
646,646,0.5935924535540487,0.956799815484286,1
647,647,0.6791023191444896,0.5004011457102011,1
648,648,0.7891712386073383,0.4327291360197046,0
649,649,0.4984421989290572,0.4576996051592939,1
650,650,0.0869202880874236,0.2088827240051637,1
651,651,0.5371065418185478,0.3687071708647952,0
652,652,0.5868411180208791,0.3698132559871767,1
653,653,0.74543947418433,0.0523550201874723,0
654,654,0.4316595462296794,0.7675676285179184,1
655,655,0.1275803027955637,0.4165044319038789,1
656,656,0.2837759057987245,0.8221798868164234,0
657,657,0.3630822963986351,0.8503480011198954,1
658,658,0.6459172413316012,0.211994054698658,1
659,659,0.5707783046689119,0.6573534821701287,1
660,660,0.3560967258978462,0.4722818041629815,0
661,661,0.9865152487929796,0.8801567379214852,1
662,662,0.6057748193568872,0.2157406791764541,0
663,663,0.2372267917359944,0.6778132003100443,0
664,664,0.1017824726204037,0.6077521222527226,0
665,665,0.152859139184332,0.2953014775718328,0
666,666,0.2459577283845081,0.1366009036511726,1
667,667,0.1606813732595556,0.6516397604772767,0
668,668,0.1865670240513057,0.7385974581323308,0
669,669,0.2850951686938471,0.31562734376335,0
670,670,0.1733735952947548,0.6448326040223138,1
671,671,0.8967654246264252,0.3951309076115033,0
672,672,0.0802337456616421,0.7132068832826177,0
673,673,0.5245113895702547,0.1992152748940531,1
674,674,0.4103968269896615,0.8902150026361745,1
675,675,0.9823786169086064,0.2874095964655797,0
676,676,0.1120389021680523,0.3677859877561529,1
677,677,0.3978555990457417,0.0580919520803498,0
678,678,0.969470433275369,0.1115122123212764,0
679,679,0.8655071258939803,0.515861902712328,1
680,680,0.8170720709492798,0.2675926767279715,1
681,681,0.2579028270449399,0.8354802257421943,1
682,682,0.1708875873900658,0.0146933886549538,0
683,683,0.668643219924431,0.3790940486719362,1
684,684,0.9293759891275858,0.3373455467690926,0
685,685,0.5567628930139298,0.019327630917601,0
686,686,0.5716126894698998,0.1243683990005102,1
687,687,0.2799790936602842,0.4136426749186352,1
688,688,0.7694929331919369,0.4928645844474466,1
689,689,0.1870437485575233,0.404289747254869,0
690,690,0.3236792364042437,0.5309376784120939,1
691,691,0.4254364386164168,0.5951316749056815,1
692,692,0.507610378684455,0.0099238211278356,0
693,693,0.2424097324150802,0.4640951594535039,0
694,694,0.1148368247392035,0.9634992408875882,1
695,695,0.6106200424416326,0.5190322801295488,0
696,696,0.2886305532402557,0.6775422674589531,1
697,697,0.5812382214226123,0.3118638579168832,0
698,698,0.1543627152742023,0.7739913781527626,1
699,699,0.4811401018548175,0.7729214818761152,0
700,700,0.5325894325515859,0.5212960476541391,1
701,701,0.0518235368224269,0.9760138232792136,1
702,702,0.3366042781939206,0.1255502147626533,0
703,703,0.1344146769389742,0.0169476648895809,0
704,704,0.0633749704727677,0.770158211757096,1
705,705,0.9899602323899452,0.8071555373648827,1
706,706,0.3223538449747229,0.1202072291205762,0
707,707,0.8098744458546348,0.265582832958606,1
708,708,0.2546406547637638,0.0175523633666288,0
709,709,0.6815027222239293,0.2933086107805647,0
710,710,0.7602278598896864,0.7731418739186715,1
711,711,0.5956387406078443,0.5179605277125789,1
712,712,0.4715761885501583,0.3480955931682881,1
713,713,0.4118409141472685,0.3717392949063303,0
714,714,0.3488682665429953,0.0013536257154681,0
715,715,0.9295291442478258,0.2998005275652359,1
716,716,0.830619407787729,0.6464587416379304,1
717,717,0.9650269106665128,0.9741944438163572,0
718,718,0.1242972234855447,0.8470608269838995,1
719,719,0.7308674752036443,0.0235949646455291,0
720,720,0.9383404568210378,0.8985606046748394,1
721,721,0.1812330661656601,0.783198413298626,1
722,722,0.0664962673667775,0.7803761235709804,1
723,723,0.7411206492900592,0.4579957590035713,1
724,724,0.5744731131799119,0.3980052929545027,1
725,725,0.8418287767582721,0.3029157288331926,1
726,726,0.1397723766262895,0.0656948589543657,0
727,727,0.7952673118598902,0.228235363493699,0
728,728,0.2016273200477445,0.2466036349780246,0
729,729,0.1636559428657045,0.4840770697102016,1
730,730,0.1642657979309929,0.7474444065966939,1
731,731,0.814574720231382,0.4738098283979467,1
732,732,0.6651972206962,0.0578444494471606,0
733,733,0.5230654247691193,0.957789800988204,0
734,734,0.3588304841235024,0.9427243190941124,1
735,735,0.8772005408131083,0.7851895431484085,1
736,736,0.3924451074226353,0.9913279015642206,1
737,737,0.816599439471577,0.544482332800263,1
738,738,0.4391349085702184,0.962768350253206,1
739,739,0.3769444294249075,0.0756050406167507,0
740,740,0.4626797856696064,0.3656807482613713,0
741,741,0.3013778741641421,0.2253812680067657,1
742,742,0.7476093801762511,0.19583308413427,1
743,743,0.5027203900924792,0.1408029488926761,0
744,744,0.2322126951468173,0.6224136415659967,1
745,745,0.8995745732745685,0.7813218557473052,1
746,746,0.3838912213732114,0.5782983994203607,1
747,747,0.5435528611139886,0.1469627095882096,1
748,748,0.9064721109645468,0.8111237699334709,1
749,749,0.6242379959139921,0.6359547071637285,1
750,750,0.116898040708364,0.3881657061269954,0
751,751,0.9398321236134752,0.674130295536063,1
752,752,0.6277080530714179,0.2599049792428328,0
753,753,0.3349056146570861,0.3451922084942105,0
754,754,0.1392720726633872,0.9174858431319904,0
755,755,0.794025189270296,0.2905045056714204,0
756,756,0.6200727559285135,0.4699882681579365,1
757,757,0.5334610919763215,0.8901411373960147,1
758,758,0.8938925830509576,0.7077213502675275,1
759,759,0.7885972112245307,0.0622032261647027,0
760,760,0.1516748797327512,0.1473030442789703,0
761,761,0.3117220677955482,0.0078415907719168,0
762,762,0.2484891398144657,0.6309217902291634,0
763,763,0.743946292572677,0.4476734254104184,1
764,764,0.0335324347357793,0.1342748509022755,0
765,765,0.5698896848713165,0.9579341210567706,0
766,766,0.7624586857406906,0.52965972394562,0
767,767,0.8767656367617495,0.2418932941128891,1
768,768,0.3420817487159074,0.5006035711547075,0
769,769,0.821257304672013,0.6796203327351077,1
770,770,0.1106317369552072,0.0762392179735645,1
771,771,0.8464522917345182,0.274703815047892,1
772,772,0.1274886623319824,0.8069654908839935,1
773,773,0.3972872905603673,0.4596648704026612,0
774,774,0.7972953657795536,0.5465771420322949,1
775,775,0.1499174273487737,0.4328160022094692,0
776,776,0.2292513952326414,0.0438999426430051,1
777,777,0.7222525683930663,0.1657497798201558,1
778,778,0.7200365365460745,0.4455416387418908,1
779,779,0.6411476328852973,0.2091854654079278,1
780,780,0.6939484444671,0.0499790286596787,1
781,781,0.5427244433475962,0.8436496640518238,1
782,782,0.2517990589069527,0.9811925291641158,1
783,783,0.3456959935039194,0.7931428739967396,1
784,784,0.1815977168014257,0.853784921704667,1
785,785,0.9084505613336284,0.2419771303170453,1
786,786,0.5833917947661205,0.9606269755131996,1
787,787,0.4008514167636399,0.1969257044534283,0
788,788,0.4620058036441327,0.9514298103618322,1
789,789,0.9472833396118152,0.994819293965951,1
790,790,0.1533514031160802,0.7117228057460488,1
791,791,0.5862298320167972,0.981143731791822,0
792,792,0.505888678884466,0.5695397795671038,1
793,793,0.6114542354346478,0.2595417831760903,1
794,794,0.0181101838208405,0.4369958856656208,0
795,795,0.8721239089441515,0.593560935378786,1
796,796,0.9321182824836124,0.0730815620270149,1
797,797,0.5651331835892089,0.6223432646172461,0
798,798,0.6966508238768923,0.9811778367622944,1
799,799,0.9224993811772956,0.1901076497837276,0
800,800,0.7072386343133985,0.7925951162883832,1
801,801,0.1525390429142613,0.9078987937796196,1
802,802,0.5762883601668132,0.9437015928202208,1
803,803,0.6067150463828559,0.9601356044054472,1
804,804,0.424130671302386,0.5214596387214719,0
805,805,0.7364442356247228,0.9773079079915036,1
806,806,0.934367014769015,0.7573102071344389,1
807,807,0.9255685129067764,0.1616714362369619,0
808,808,0.4508393714041321,0.47690010646797,1
809,809,0.1132380458407552,0.7183311753720041,0
810,810,0.9848411989623346,0.2473403158190833,1
811,811,0.8388980864459341,0.6406151835488874,1
812,812,0.1246626812032668,0.6666004790466191,1
813,813,0.9208418826173722,0.1626997438085658,1
814,814,0.8698963620621283,0.5650853124527562,1
815,815,0.5188380571260721,0.7716269109786076,0
816,816,0.5912754357449292,0.4988956645359419,0
817,817,0.3990027038701302,0.0121031167761074,0
818,818,0.0547616388220313,0.0090384690792921,0
819,819,0.3351972416459008,0.3570293439700121,1
820,820,0.8028534485980114,0.926194068431782,1
821,821,0.0046320230046028,0.2286767796036088,0
822,822,0.3334991716911442,0.6343636888716873,1
823,823,0.3981686935909432,0.2220758706933206,0
824,824,0.5373956029379229,0.3216699896595485,0
825,825,0.9198556164127604,0.8480420896014841,1
826,826,0.3463459943659612,0.7288614422699468,1
827,827,0.3469532018962277,0.0953992773132106,1
828,828,0.7375012481097485,0.4287020209864336,1
829,829,0.4522179408898071,0.0291697636452644,0
830,830,0.2246048229399819,0.4808901466030089,0
831,831,0.4524395161326934,0.6624340117010682,0
832,832,0.1408570203797998,0.1185026235981515,0
833,833,0.1763869865062233,0.2888849389091656,1
834,834,0.4983677727394797,0.3978366255021569,0
835,835,0.4189254495045479,0.9195310246560496,1
836,836,0.9148459010681,0.993255015422964,1
837,837,0.3623938991166331,0.0449112989956158,0
838,838,0.5805883502780435,0.7610079234953921,1
839,839,0.6322642879195305,0.3717240664023432,1
840,840,0.0130944565883336,0.3924581862294801,0
841,841,0.6635373720167106,0.7542649733470227,0
842,842,0.1780359668697514,0.9184264321454086,1
843,843,0.9610703174694551,0.9509285945025484,1
844,844,0.1486627277531129,0.5771225860383208,1
845,845,0.4146241237270237,0.3571211593005028,1
846,846,0.0853496680786438,0.7875490858587794,0
847,847,0.9968742518459476,0.2510013832623002,1
848,848,0.5021950103312426,0.5640740288335178,0
849,849,0.5953850173200438,0.3585784615248731,1
850,850,0.0670764773884274,0.6566310737078761,0
851,851,0.7499604703991778,0.2403989128935069,1
852,852,0.2099055930955857,0.1915929457348258,0
853,853,0.8980542894407139,0.918239086675437,1
854,854,0.2051396404820071,0.1018036829495369,0
855,855,0.1906877206636666,0.5059579077349318,1
856,856,0.0365496678480948,0.2208527829630089,0
857,857,0.4720669451099992,0.0389299633256674,0
858,858,0.5648411332626164,0.0360188182914264,0
859,859,0.0657086394283523,0.1752217721058273,0
860,860,0.7755276166950105,0.8667703545060003,1
861,861,0.4532888347480276,0.2824787439770266,0
862,862,0.52439026932758,0.9504591705752956,1
863,863,0.4407627469382281,0.5816222929891935,1
864,864,0.400763060875326,0.4366141897687661,1
865,865,0.5596403313082179,0.5800888346694546,1
866,866,0.1552402459307125,0.5166983852262679,1
867,867,0.1819281304952711,0.7587762537573252,1
868,868,0.8617856210135173,0.2824960659728522,1
869,869,0.9461154621336328,0.3530503916003024,0
870,870,0.3733093162797529,0.8940943025332506,1
871,871,0.2707446731435537,0.9464565131504056,1
872,872,0.6439995432390159,0.8925582274864746,1
873,873,0.4087341710980964,0.4194479939573135,1
874,874,0.0253863556603448,0.7803655030068818,1
875,875,0.1561525973661904,0.4763357333010989,0
876,876,0.7159722288473975,0.4975398521461021,1
877,877,0.6589239419101515,0.2046801090572839,0
878,878,0.0270959925034834,0.5911303032585163,1
879,879,0.2219721619329494,0.1861358977533479,0
880,880,0.2310747965880714,0.3315646990671937,1
881,881,0.6718927435987283,0.8550302016199351,1
882,882,0.0197105377543641,0.2070758092108551,0
883,883,0.1041085819845738,0.0711582851734327,0
884,884,0.7999160853731894,0.0690075926128162,1
885,885,0.1785446620543336,0.940784520503108,0
886,886,0.6527461078518746,0.5069204379618346,1
887,887,0.2381827810467265,0.4094120718170184,0
888,888,0.0994413927593451,0.8108785810079185,1
889,889,0.243172190999454,0.835825927910516,1
890,890,0.7222669318556592,0.3321910331156046,1
891,891,0.8556964681062857,0.6936180574737952,1
892,892,0.8302198645669915,0.7711228158518866,1
893,893,0.3971835296184548,0.6546506868659546,1
894,894,0.6680851365706462,0.1515950748000993,1
895,895,0.2049842954158209,0.8758830835170569,1
896,896,0.2931477302610132,0.5390945527360087,1
897,897,0.8963358185211198,0.2824724263700037,1
898,898,0.013001923510736,0.4252281854376939,1
899,899,0.085508530854468,0.0375710903989074,0
900,900,0.2078862551460273,0.1278668012224175,1
901,901,0.0265322038738197,0.7655467505158607,1
902,902,0.1814354350897973,1.1634755366106796e-05,0
903,903,0.5830415609696922,0.4165658284822922,1
904,904,0.4214245505924979,0.5225101810855883,0
905,905,0.8926717110769748,0.0546344200009723,1
906,906,0.8174435617384409,0.9730781629723328,1
907,907,0.3418173516978759,0.2261253312496719,1
908,908,0.2594234334312924,0.3041987196362809,0
909,909,0.3796924081672669,0.3039425122550273,0
910,910,0.5902949425148077,0.2304166621173499,0
911,911,0.2680636408228762,0.0014738220863114,0
912,912,0.6241489078491341,0.7293447940879965,1
913,913,0.4094116521912405,0.9668454997992854,1
914,914,0.5520471808519802,0.2242934832850451,1
915,915,0.4361265291353167,0.6630471918034225,0
916,916,0.2944657595419176,0.741896326958715,1
917,917,0.9484533069621566,0.8484253790905247,1
918,918,0.7636057941597608,0.4226291970136092,0
919,919,0.1401131757664525,0.3029309056404292,0
920,920,0.8684679758979127,0.3252951340230311,0
921,921,0.4874311982495136,0.7126213330985129,1
922,922,0.8945522268940914,0.816779466505636,1
923,923,0.7998552559473152,0.1816139677566027,0
924,924,0.4252135044692335,0.3709410081577652,1
925,925,0.0224693083201174,0.90194019674915,1
926,926,0.268677359384946,0.8066935196947392,1
927,927,0.5416342146608669,0.9848584027624756,1
928,928,0.6334782198261473,0.7542482596820808,1
929,929,0.2578876854332023,0.3931952010279222,0
930,930,0.1393560740728241,0.5906378339946378,1
931,931,0.8349302367992992,0.6610142542473204,1
932,932,0.9844021807035522,0.0784558163171239,0
933,933,0.5256901823026858,0.544496959103865,1
934,934,0.1716792858483035,0.7093208284726097,1
935,935,0.272307326519369,0.1673213040010604,0
936,936,0.0183906765474667,0.780631717425557,0
937,937,0.914298806560499,0.5837727805141116,1
938,938,0.1177510828901411,0.9522217856975947,0
939,939,0.5765164755142536,0.0424222982068917,0
940,940,0.274055220687206,0.265326137555467,0
941,941,0.5541780025157934,0.6015538792998241,1
942,942,0.6514203883518642,0.2965599122059306,0
943,943,0.8297418037072016,0.7144241640712421,1
944,944,0.2064212717606032,0.759005282521931,0
945,945,0.0109958286584804,0.1025159640664744,0
946,946,0.1368856300688073,0.5138544642067677,0
947,947,0.9000186418481051,0.508890555591056,1
948,948,0.8738900775625152,0.369280770215541,0
949,949,0.5974131021703083,0.9329248625696722,1
950,950,0.6005168604336534,0.8275063198732212,1
951,951,0.6650366745462554,0.6972093819096369,1
952,952,0.1753712786234495,0.7143266357349976,1
953,953,0.9144119459249598,0.461716143813119,1
954,954,0.4187705248920731,0.9209945210965758,1
955,955,0.3831385282494974,0.6945954272532853,0
956,956,0.5189177052828375,0.7289810616558164,1
957,957,0.046965966775055,0.8616909037873453,1
958,958,0.1662833687560794,0.274071589342191,1
959,959,0.7380336164263704,0.8070709038667031,1
960,960,0.0827986679251264,0.1952406029564919,0
961,961,0.6031521094663882,0.3453419522448878,1
962,962,0.2453491096813209,0.3356104542698426,0
963,963,0.3892956140419766,0.9785254683891406,1
964,964,0.2886937367706998,0.856537223747927,1
965,965,0.3556727164649492,0.7011698615902597,1
966,966,0.7190459051842455,0.7270567616153901,0
967,967,0.297121715623175,0.5620727944025711,0
968,968,0.5664046402968972,0.947090667108519,0
969,969,0.4760504021990996,0.4962587528823616,1
970,970,0.6636711653626481,0.3805177098698945,1
971,971,0.936829739324758,0.163035336931591,0
972,972,0.7325720972102503,0.786205652261058,1
973,973,0.2149403785907567,0.7344439320755914,0
974,974,0.0311831350612846,0.3843550385241349,0
975,975,0.262264044299825,0.0251934139592293,0
976,976,0.5950779307002548,0.8389973277180107,1
977,977,0.0514258134842503,0.0114179834540736,0
978,978,0.4963662472012363,0.7036997796290511,1
979,979,0.5968428489168892,0.970257109726057,1
980,980,0.3342438908169609,0.4376613281482034,0
981,981,0.7709122037458219,0.2349734049959527,1
982,982,0.1065982531337718,0.7048710100433817,0
983,983,0.0751377817358087,0.8171281420155851,0
984,984,0.7281887562036035,0.5464303160778474,1
985,985,0.4954913162061985,0.9670352752561462,1
986,986,0.688402396427736,0.0516687216579611,0
987,987,0.4348273386037462,0.5047955983045281,0
988,988,0.2464020332391068,0.7184539473225501,0
989,989,0.8191023176741996,0.862640471149179,1
990,990,0.7994158789689794,0.17925561190779,0
991,991,0.6946964708544269,0.8000034817636813,1
992,992,0.2721451372299627,0.5527070757185452,1
993,993,0.5902306668690871,0.3965536819899632,0
994,994,0.3609738969400268,0.1317150285790936,1
995,995,0.0915820733266341,0.8652957589089124,0
996,996,0.9173135754622428,0.1572732081797153,1
997,997,0.1368186309189614,0.3097878592090993,0
998,998,0.9502373538208024,0.2900455319624368,0
999,999,0.4460057729579557,0.8714140341908544,1
1000,1000,0.1851329288386196,0.672702994208898,1
1001,1001,0.5419009473783581,0.7966813971913722,1
1002,1002,0.8729458358764083,0.250467898792499,0
1003,1003,0.7322248864095611,0.6248740996069988,1
1004,1004,0.8065611478614498,0.5717459831437488,0
1005,1005,0.6587833667107174,0.8328303767882711,1
1006,1006,0.6922765645178525,0.9060870604812606,1
1007,1007,0.8491956515653193,0.0121567714773867,0
1008,1008,0.2496680088591859,0.6740199190587927,1
1009,1009,0.4894249636431405,0.0518357991197289,0
1010,1010,0.2212094418196022,0.5488586650773558,1
1011,1011,0.987668007996647,0.2876327290436781,1
1012,1012,0.9440593396866132,0.3067765995221411,1
1013,1013,0.0394268113685059,0.3529585034523566,0
1014,1014,0.7055751725156886,0.6212924490496101,1
1015,1015,0.9252483174156658,0.3340499656687692,1
1016,1016,0.1805753451273335,0.7326990505902805,1
1017,1017,0.5679452305526295,0.4045273855738696,1
1018,1018,0.9154882975880418,0.0683532003099586,0
1019,1019,0.0339459785857988,0.7837598424841073,0
1020,1020,0.6974202672468398,0.285758324592706,0
1021,1021,0.2973490073725507,0.4327668795992626,0
1022,1022,0.9243961953765304,0.6854438832219015,0
1023,1023,0.9710582451653678,0.3324561571487121,1
1024,1024,0.944266489113434,0.0565856561467156,0
1025,1025,0.4742142166574637,0.3739210470128136,0
1026,1026,0.8620426509893134,0.9444485826943037,1
1027,1027,0.8445493985350705,0.6417343972985583,1
1028,1028,0.3191004732432557,0.6714791486672069,0
1029,1029,0.8289154741506773,0.6322821536376398,1
1030,1030,0.0370076347154926,0.1989921389594367,0
1031,1031,0.596269878482053,0.4183338641022802,1
1032,1032,0.230008837287703,0.7509397983633181,1
1033,1033,0.1205668857772788,0.1013728975531591,0
1034,1034,0.0769532016292091,0.2778527760897122,0
1035,1035,0.6962887758781398,0.2763191084658536,1
1036,1036,0.3398749637680662,0.4320189275945061,0
1037,1037,0.7247667715287616,0.9803687409421852,0
1038,1038,0.0653563407989423,0.0675025466838219,0
1039,1039,0.3152903378306104,0.5187009943805949,0
1040,1040,0.5394912923753372,0.1793646820122104,0
1041,1041,0.7907231648389634,0.970676545409744,1
1042,1042,0.3187525029320699,0.1133035047274642,0
1043,1043,0.6258913764370091,0.4036010023615912,0
1044,1044,0.885977748236187,0.7378849848346061,1
1045,1045,0.6158631881823046,0.7045544280274453,1
1046,1046,0.2329594747536337,0.4227286368939322,0
1047,1047,0.024400781556538,0.3465241679527183,0
1048,1048,0.8700988739009298,0.3976123785528706,1
1049,1049,0.0212694108503871,0.2642762631586393,0
1050,1050,0.8747016726841993,0.2053329387067997,1
1051,1051,0.528937134027212,0.4830396975588899,0
1052,1052,0.9390676985128962,0.2685337560676072,1
1053,1053,0.7987832357736654,0.2874616648972501,1
1054,1054,0.9979341105333376,0.6567560634745571,1
1055,1055,0.3507118154517101,0.968537331699892,1
1056,1056,0.7671882889311269,0.6036372005593752,1
1057,1057,0.4019309136092422,0.0769794670649662,0
1058,1058,0.4798756203039088,0.075583613854067,0
1059,1059,0.6275054632183701,0.951423220845566,1
1060,1060,0.8736771141863388,0.2972907903073336,0
1061,1061,0.9840834691992952,0.0920669860824754,0
1062,1062,0.7682734138645182,0.5990445871503816,1
1063,1063,0.4177667821673337,0.623648778290266,1
1064,1064,0.4213570022770702,0.6485048201186882,0
1065,1065,0.7375823015888915,0.2674020278575413,1
1066,1066,0.2387771457683023,0.015110684214475,0
1067,1067,0.1104741131313946,0.9650153694544716,1
1068,1068,0.3546221576407765,0.2508930456911025,0
1069,1069,0.2872389916540817,0.6760262880525476,1
1070,1070,0.2963081204559901,0.7066298698787097,1
1071,1071,0.2336077510499099,0.6100074170794857,0
1072,1072,0.0420931896363618,0.3129073942136482,0
1073,1073,0.0178739347334138,0.2710962537640657,1
1074,1074,0.9877223897360315,0.5976682827027031,0
1075,1075,0.4277731337358624,0.8660956336116915,1
1076,1076,0.3843266471596817,0.9467337289233956,1
1077,1077,0.6796472826930697,0.1059058044037576,1
1078,1078,0.2182538878650641,0.1548286125977198,0
1079,1079,0.9499611839502252,0.9447362587830797,1
1080,1080,0.786345014415552,0.7365352283347925,1
1081,1081,0.0894110023122595,0.8829938248297731,1
1082,1082,0.4175807757849283,0.2026326341353431,0
1083,1083,0.8791183075621647,0.5875858711094017,1
1084,1084,0.9447320222914104,0.7011395944174736,1
1085,1085,0.4674015112498697,0.6801118854469728,1
1086,1086,0.6134113892107077,0.4081516908666981,0
1087,1087,0.1670339460920752,0.0153948916913084,1
1088,1088,0.9911686261369764,0.5829260568042632,1
1089,1089,0.2316717013834434,0.2531015391796088,1
1090,1090,0.9427317741351257,0.4502542461428902,1
1091,1091,0.6496466489923685,0.9575810150838174,1
1092,1092,0.6077367948788591,0.3990353176424347,0
1093,1093,0.5126885110165086,0.8398016066644267,1
1094,1094,0.2306698117177587,0.1885406057492511,1
1095,1095,0.1765280320055082,0.6724604980250288,1
1096,1096,0.2204862090701753,0.9770069544389436,0
1097,1097,0.1864382621442545,0.1018931008729368,0
1098,1098,0.7795844735667533,0.008319942227192,0
1099,1099,0.3501252591667301,0.4335827926326142,1
1100,1100,0.0578426765633963,0.0926254830513672,0
1101,1101,0.9691026301408112,0.7483843496762314,1
1102,1102,0.8837858849634256,0.914548663848559,1
1103,1103,0.927752283195213,0.4340209727087588,1
1104,1104,0.9949078226464352,0.2587116421554409,1
1105,1105,0.1738952492194872,0.4344033190066098,1
1106,1106,0.3962420189026587,0.723447817850001,1
1107,1107,0.7582384757040912,0.0090541615803709,1
1108,1108,0.6960206180537921,0.5894539894846972,1
1109,1109,0.153895906339855,0.613291684887379,0
1110,1110,0.8158331249906177,0.6376882468959355,0
1111,1111,0.2244405718366606,0.2420220799808771,0
1112,1112,0.223817614822623,0.7140527233781268,1
1113,1113,0.5369744228934136,0.0913914863317764,0
1114,1114,0.5929399348417032,0.1992703364668008,1
1115,1115,0.5800862078378112,0.8774700466544819,1
1116,1116,0.0914868373977548,0.7387231507265662,1
1117,1117,0.8774608626303803,0.0137455540113452,0
1118,1118,0.265600042588706,0.2483762603698001,0
1119,1119,0.1295149212828041,0.2144064829931645,0
1120,1120,0.8887480798689772,0.2708063280369726,1
1121,1121,0.9556514982297531,0.2475597702798863,0
1122,1122,0.8621276172654506,0.0625262957428457,1
1123,1123,0.8095160747248781,0.4589405165968203,1
1124,1124,0.6552419806390218,0.732733474786165,0
1125,1125,0.5508573706091393,0.6067317247174364,1
1126,1126,0.0869867599114101,0.6728716685980798,0
1127,1127,0.4084532130706987,0.0811491785362391,0
1128,1128,0.372688517012314,0.9514907101767872,1
1129,1129,0.2597537837603262,0.838491833843025,0
1130,1130,0.7234201136885849,0.8050903184956628,1
1131,1131,0.4958757350787708,0.8229838050417675,1
1132,1132,0.0810462159076479,0.9327105081327614,1
1133,1133,0.2201832019498113,0.5442539661136977,1
1134,1134,0.6832587636595959,0.2002820178676258,0
1135,1135,0.0761308594903001,0.6167836078525412,1
1136,1136,0.8512069140487687,0.742881493667939,1
1137,1137,0.4951465270139743,0.7379173933540253,1
1138,1138,0.4805865773266479,0.5214490241668802,0
1139,1139,0.5924077846595176,0.068458719333578,0
1140,1140,0.8246809659251492,0.3711129384301278,1
1141,1141,0.347809207902193,0.9207666084633572,1
1142,1142,0.6780161525590637,0.5844489097574259,1
1143,1143,0.5657319639957911,0.5383319432557135,0
1144,1144,0.2670282701694213,0.2688535143821935,0
1145,1145,0.878629986355158,0.3684489199165789,0
1146,1146,0.7974260216069282,0.8953460891531693,1
1147,1147,0.6584518346584255,0.6664630475268357,0
1148,1148,0.8505817290942419,0.7873870267523327,1
1149,1149,0.8672942009598024,0.4543454230676552,1
1150,1150,0.7083629767150348,0.630247219456158,1
1151,1151,0.837013328363672,0.2483836087432074,1
1152,1152,0.6974714616692836,0.7054608302834864,0
1153,1153,0.6801407717603003,0.4276013337033373,0
1154,1154,0.6186113782151843,0.4425455148147456,0
1155,1155,0.7527166395576412,0.6493223245768817,1
1156,1156,0.1586051052930737,0.9362806214689268,1
